iso3c,year,wdi_fertility,oecd_fertility_t1,wdi_gdpcapcon2010,wdi_gdpcapgr,wdi_unempfne,wdi_unempfilo,wdi_unempmne,wdi_unempmilo,wdi_unempilo,wdi_unempne,wdi_lfpf,wdi_lfpfilo15,wdi_lfpfne15,oecd_incompoverty_t1d,scip_popu65ab,wdi_pop65
DZA,1983,6.237,NA,3832.62697378747,2.15850168005483,NA,NA,NA,NA,NA,NA,NA,NA,2.44000005722046,NA,NA,3.42448716050114
DZA,1984,6.038,NA,3924.20119277047,2.38933294602657,NA,NA,NA,NA,NA,NA,NA,NA,5.92999982833862,NA,NA,3.40869549235362
DZA,1985,5.835,NA,3948.22498144766,0.612195641789341,NA,NA,NA,NA,NA,NA,NA,NA,8.52999973297119,NA,NA,3.38244848695375
DZA,1986,5.627,NA,3848.90393465265,-2.51558731484927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37315764183522
DZA,1987,5.412,NA,3713.9476415145,-3.50635649601706,NA,NA,NA,NA,NA,NA,NA,NA,7.78000020980835,NA,NA,3.35838925790573
DZA,1988,5.191,NA,3576.14886148619,-3.71030486504451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3456424164379
DZA,1989,4.962,NA,3634.94706067817,1.64417650017931,17.1399993896484,NA,17.6800003051758,NA,NA,17.6399993896484,NA,NA,NA,NA,NA,3.34413545026147
DZA,1990,4.726,NA,3571.1874402164,-1.75407287637033,20.7099990844727,NA,21.2999992370605,NA,NA,21.2600002288818,12.812286660831,11.3830003738403,NA,NA,NA,3.35923133892253
DZA,1991,4.479,NA,3442.58420144711,-3.60113382235372,17,16.5990009307861,21.7000007629395,21.1879997253418,20.6000003814697,20.6000003814697,12.8090405787262,11.4549999237061,NA,NA,NA,3.39233996474079
DZA,1992,4.223,NA,3423.142805878,-0.564732608746169,NA,20.2600002288818,NA,24.9869995117188,24.3799991607666,24.3799991607666,12.8450160139834,11.5120000839233,NA,NA,NA,3.4341416482841
DZA,1993,3.962,NA,3277.6252147155,-4.25099387944404,NA,22.4489994049072,NA,26.7880001068115,26.2299995422363,26.2299995422363,12.8698065960606,11.6149997711182,NA,NA,NA,3.48547512141532
DZA,1994,3.702,NA,3181.55430622611,-2.93111329684848,NA,24.5849990844727,NA,28.2080001831055,27.7399997711182,27.7399997711182,12.9172226851566,11.7200002670288,NA,NA,NA,3.54804713470803
DZA,1995,3.448,NA,3239.98069900194,1.83641035645653,NA,29.6030006408691,NA,32.1749992370605,31.8400001525879,31.8400001525879,13.0142306034925,11.8020000457764,NA,NA,NA,3.62334929480834
DZA,1996,3.208,NA,3314.20372001397,2.29084762865703,NA,28.2709999084473,NA,28.6700000762939,28.6180000305176,NA,13.0974987050611,11.8669996261597,11.8199996948242,NA,NA,3.73552200893823
DZA,1997,2.988,NA,3296.97208116579,-0.519933000621464,26.1700000762939,26.1679992675781,25.3199996948242,25.318000793457,25.4300003051758,25.4300003051758,13.1396451428562,11.8129997253418,7.36999988555908,NA,NA,3.86426322662569
DZA,1998,2.796,NA,3413.49865779987,3.5343513310212,NA,27.5659999847412,NA,26.8199996948242,26.9190006256104,NA,13.2233846896011,11.798999786377,NA,NA,NA,4.00605390286689
DZA,1999,2.635,NA,3473.19107680274,1.74871663905525,NA,28.8819999694824,NA,28.3810005187988,28.4479999542236,NA,13.3484723278615,11.8249998092651,NA,NA,NA,4.15476318995999
DZA,2000,2.514,NA,3557.20477056482,2.41891942897124,29.7199993133545,29.7180004119873,29.7800006866455,29.7779998779297,29.7700004577637,29.7700004577637,13.5178153124969,11.8929996490479,6.65000009536743,NA,NA,4.3074089220702
DZA,2001,2.438,NA,3616.53701626988,1.66794574762805,NA,27.7439994812012,NA,27.2290000915527,27.2999992370605,27.2999992370605,13.7338048432609,12.0069999694824,NA,NA,NA,4.43747477466427
DZA,2002,2.403,NA,3771.00957121739,4.2712836686746,NA,26.9400005340576,NA,25.7310009002686,25.8999996185303,25.8999996185303,13.9911119709562,12.1619997024536,NA,NA,NA,4.56282224618977
DZA,2003,2.405,NA,3991.34049244132,5.84275688148944,25.4400005340576,25.443000793457,23.4300003051758,23.4330005645752,23.7199993133545,23.7199993133545,14.286634955988,12.3549995422363,NA,NA,NA,4.68488917903542
DZA,2004,2.438,NA,4108.53051025566,2.93610675501827,18.1900005340576,18.2059993743896,17.5400009155273,17.5550003051758,17.6499996185303,17.6499996185303,14.6179069862487,12.5830001831055,NA,NA,NA,4.80383020236379
DZA,2005,2.496,NA,4291.19416826902,4.44596085041586,NA,17.9209995269775,NA,14.8030004501343,15.2700004577637,15.2700004577637,14.9813599056498,12.8430004119873,NA,NA,NA,4.9194617728944
DZA,2006,2.569,NA,4299.75655856003,0.199533974815623,NA,16.2670001983643,NA,11.543999671936,12.2700004577637,12.2700004577637,15.3746794097983,13.1330003738403,NA,NA,NA,5.03343509209387
DZA,2007,2.649,NA,4376.35853281282,1.78154212243236,NA,19.7779998779297,NA,12.6660003662109,13.789999961853,13.789999961853,15.8029319891662,13.4549999237061,NA,NA,NA,5.1406604015129
DZA,2008,2.728,NA,4406.9472208847,0.698952972946245,NA,18.3040008544922,NA,9.97500038146973,11.3299999237061,11.3299999237061,16.2677463864193,13.8120002746582,NA,NA,NA,5.24423010388992
DZA,2009,2.799,NA,4402.40920100516,-0.102974228010694,18.1000003814697,18.0860004425049,8.56999969482422,8.5629997253418,10.1599998474121,10.1599998474121,16.7672208505217,14.206000328064,13.9499998092651,NA,NA,5.34793786168013
DZA,2010,2.86,NA,4480.78577696483,1.78031101565423,19.1000003814697,19.0900001525879,8.10999965667725,8.10599994659424,9.96000003814697,9.96000003814697,16.8806164294072,14.378999710083,14.1599998474121,NA,NA,5.45620583779481
DZA,2011,2.909,NA,4524.34898195879,0.972222444061302,NA,17.3040008544922,NA,8.36600017547607,9.96000003814697,9.96000003814697,17.8314677634317,15.2390003204346,NA,NA,NA,5.50860447535551
DZA,2012,2.952,NA,4586.65166311259,1.37705295065082,16.9899997711182,17.0069999694824,9.5600004196167,9.56999969482422,10.9700002670288,10.9700002670288,18.8268482239103,16.1569995880127,15.8000001907349,NA,NA,5.56602515601972
DZA,2013,2.99,NA,4620.13217862577,0.729955487626,16.2999992370605,16.2709999084473,8.30000019073486,8.28499984741211,9.81999969482422,9.81999969482422,19.2178016914421,16.8819999694824,16.6000003814697,NA,NA,5.63673440782181
DZA,2014,3.022,NA,4698.66471062642,1.69978972385185,15.5819997787476,15.6350002288818,8.95549964904785,8.98600006103516,10.2069997787476,10.207200050354,18.3711403987456,15.3400001525879,15.5777997970581,NA,NA,5.73312007504324
DZA,2015,3.043,NA,4776.78754332509,1.6626602984031,16.5659999847412,16.6749992370605,9.92300033569336,9.98799991607666,11.206000328064,11.2061004638672,18.2135940749985,15.1899995803833,16.3003005981445,NA,NA,5.86363656386141
DZA,2016,3.052,NA,4834.23020306509,1.20253746307539,18.2472991943359,18.628999710083,8.17660045623779,8.34700012207031,10.2019996643066,10.2024002075195,18.0401949831651,15.0270004272461,16.9400005340576,NA,NA,6.00798118101593
DZA,2017,3.045,NA,4812.15845608835,-0.45657211282041,26.2299995422363,21.1000003814697,10.7700004577637,10.0139999389648,11.996000289917,13.5699996948242,17.8762176083618,14.8769998550415,13.460000038147,NA,NA,6.17720487347554
DZA,2018,NA,NA,4815.57052734521,0.0709052141153421,NA,21.32200050354,NA,10.1379995346069,12.1450004577637,NA,17.9457549459042,14.9160003662109,NA,NA,NA,6.36249654497986
DZA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1970,NA,NA,42137.5189947395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1971,NA,NA,41883.1412123491,-0.603684764691963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1972,NA,NA,43051.2231750558,2.78890725216741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1973,NA,NA,44201.7280770732,2.67240932351494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1974,NA,NA,44648.3822216412,1.01049023194102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1975,NA,NA,43158.00760544,-3.33802602029948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1976,NA,NA,43079.8158044325,-0.181175650466429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1977,NA,NA,42958.8938568115,-0.280692814867152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1978,NA,NA,42339.3340715661,-1.44221540552351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1979,NA,NA,41041.8667765521,-3.06444898925623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1980,NA,NA,40495.698015877,-1.33076003498745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1981,NA,NA,38896.6259416659,-3.94874555214277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1982,NA,NA,37756.4209028065,-2.93137260946317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1983,NA,NA,36776.5149572427,-2.59533589819418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1984,NA,NA,35820.9317453704,-2.59835172795273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1985,NA,NA,35095.9925402225,-2.02378656786776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1986,NA,NA,34744.3924512447,-1.00182403610582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1987,NA,NA,35204.9894579815,1.32567293379257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1988,NA,NA,35546.6495470777,0.970487690399651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1989,NA,NA,35831.6208246801,0.801682524889074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1990,NA,NA,35780.5196725988,-0.14261468196311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1991,NA,NA,35291.7114092924,-1.36612958050661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1992,NA,NA,34278.6471002551,-2.87054457996793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1993,NA,NA,32766.0596707401,-4.41262289346227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1994,NA,NA,32633.8251274783,-0.403571697636579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1995,NA,NA,32917.6488213571,0.869722420740217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1996,NA,NA,34175.2600684125,3.82047713638481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1997,NA,NA,37293.2824132908,9.12362433712761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1998,NA,NA,38595.7232096964,3.49242735453457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,1999,NA,NA,40035.4824490851,3.73035953120058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2000,NA,NA,40801.5421300322,1.91345185341861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2001,NA,NA,41420.8461776969,1.5178447071707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2002,NA,NA,42396.3023980284,2.3549886357867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2003,NA,NA,45519.4923839434,7.3666565461149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2004,NA,NA,47032.8668884706,3.32467350857601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2005,NA,NA,48831.9293599384,3.82511760495885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2006,1.24,NA,49707.17301531,1.79235935758382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2007,1.18,NA,48710.0755019137,-2.00594291107483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2008,1.25,NA,43900.4282124681,-9.87402963326682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2009,1.19,NA,41979.3688806202,-4.37594668222904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2010,1.27,NA,39736.3540626699,-5.3431361112859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2011,NA,NA,38207.5959074045,-3.84725320509853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2012,NA,NA,38192.4398900703,-0.0396675503243245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2013,NA,NA,39111.0795278003,2.4052918336043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2014,NA,NA,40790.198010639,4.2932041332308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2015,NA,NA,41767.5265081665,2.39598860802923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2016,NA,NA,42949.6662371557,2.83028426104667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2017,NA,NA,43858.0775135619,2.11506015294789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2018,NA,NA,44569.7830090145,1.6227466770119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,1976,7.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64528830172475
AGO,1977,7.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62095759938463
AGO,1978,7.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59839062103093
AGO,1979,7.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57881946129264
AGO,1980,7.459,NA,3179.5384579188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56323692896865
AGO,1981,7.459,NA,2934.39772408758,-7.70994712206385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5737213102194
AGO,1982,7.461,NA,2831.97215191659,-3.49051429975594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58128326417549
AGO,1983,7.462,NA,2847.50175606134,0.548367120567789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58339642098982
AGO,1984,7.459,NA,2912.66515023621,2.28844087755758,24.7000007629395,NA,11.8000001907349,NA,NA,14.1999998092651,NA,NA,NA,NA,NA,2.57645697435421
AGO,1985,7.451,NA,2909.52891499335,-0.107675791108804,28.5,NA,11.5,NA,NA,14.8999996185303,NA,NA,NA,NA,NA,2.55967754256501
AGO,1986,7.435,NA,2890.01500652796,-0.67068962143081,35.0999984741211,NA,14.8000001907349,NA,NA,18.8999996185303,NA,NA,NA,NA,NA,2.5452342518409
AGO,1987,7.409,NA,2904.12954083143,0.488389654434116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52096264939074
AGO,1988,7.373,NA,2976.63600395655,2.49666766257133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49469418732297
AGO,1989,7.328,NA,2877.3382969972,-3.33590357797753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47529916994456
AGO,1990,7.272,NA,2685.77857401363,-6.6575321776896,NA,NA,NA,NA,NA,NA,47.6359629983814,74.9449996948242,NA,NA,NA,2.46696891880464
AGO,1991,7.208,NA,2623.71399790911,-2.31085975236482,NA,24.4860000610352,NA,20.75,22.6019992828369,NA,47.6756197210788,74.8789978027344,NA,NA,NA,2.48174101496942
AGO,1992,7.138,NA,2390.80776712105,-8.87696719130457,NA,22.8519992828369,NA,19.0319995880127,20.9249992370605,NA,47.7336796445517,74.8259963989258,NA,NA,NA,2.49965119125101
AGO,1993,7.065,NA,1759.35310834534,-26.411770425863,NA,22.9860000610352,NA,19.548999786377,21.25,NA,47.7582291358751,74.7819976806641,NA,NA,NA,2.51717603505731
AGO,1994,6.99,NA,1726.3156873238,-1.87781638971886,NA,23.0179996490479,NA,19.3330001831055,21.1590003967285,NA,47.8727472602139,74.7699966430664,NA,NA,NA,2.53039397139179
AGO,1995,6.918,NA,1922.41619328126,11.359481200189,NA,23.4080009460449,NA,18.923999786377,21.1480007171631,NA,48.0085204546658,74.7839965820313,NA,NA,NA,2.53790442392891
AGO,1996,6.851,NA,2113.75076631864,9.95281738190118,NA,22.4939994812012,NA,17.673999786377,20.0659999847412,NA,48.090158205233,74.7829971313477,NA,NA,NA,2.55663623462134
AGO,1997,6.789,NA,2195.71885948871,3.87785042949145,NA,23.7980003356934,NA,19.1660003662109,21.4650001525879,NA,48.17895428389,74.8059997558594,NA,NA,NA,2.56698519389681
AGO,1998,6.732,NA,2225.68435703379,1.36472378581571,NA,22.7819995880127,NA,18.1229991912842,20.4379997253418,NA,48.275523431356,74.8460006713867,NA,NA,NA,2.57091964823826
AGO,1999,6.683,NA,2201.52946001159,-1.08527954316024,NA,23.1499996185303,NA,18.6700000762939,20.8969993591309,NA,48.3710077050751,74.8939971923828,NA,NA,NA,2.57058906832848
AGO,2000,6.639,NA,2195.63058208212,-0.26794453749595,NA,25.0499992370605,NA,20.742000579834,22.8850002288818,NA,48.4670445796634,74.9410018920898,NA,NA,NA,2.5668792843
AGO,2001,6.601,NA,2213.68116198694,0.822113704013972,NA,25.3419990539551,NA,20.9090003967285,23.1149997711182,NA,48.5218475009255,74.9619979858398,NA,NA,NA,2.57473362204677
AGO,2002,6.567,NA,2433.80439286308,9.94376401877865,NA,26.3199996948242,NA,21.4979991912842,23.8959999084473,NA,48.5589728951662,74.984001159668,NA,NA,NA,2.5769065260562
AGO,2003,6.533,NA,2423.29399490108,-0.4318505625521,NA,26.3540000915527,NA,21.5189990997314,23.9249992370605,NA,48.6331982651544,75.0110015869141,NA,NA,NA,2.57132433837216
AGO,2004,6.499,NA,2597.45699523307,7.18703552678508,26.132999420166,26.0590000152588,21.3064002990723,21.246000289917,23.6429996490479,23.6427001953125,48.7253922359683,75.0479965209961,62.6795997619629,NA,NA,2.55473555620772
AGO,2005,6.461,NA,2883.97821142556,11.0308358027993,NA,22.5799999237061,NA,18.496000289917,20.5319995880127,NA,48.836794482139,75.0940017700195,NA,NA,NA,2.52635615363534
AGO,2006,6.419,NA,3102.65092800056,7.58232901027749,NA,19.3279991149902,NA,16.0259990692139,17.673999786377,NA,48.9212385666645,75.1259994506836,NA,NA,NA,2.50370957157556
AGO,2007,6.372,NA,3409.50346175619,9.89001150552824,NA,15.9569997787476,NA,13.3120002746582,14.6330003738403,NA,49.0228864100807,75.1650009155273,NA,NA,NA,2.4705287346601
AGO,2008,6.32,NA,3652.15349820188,7.11687315081082,NA,13.0629997253418,NA,11.0279998779297,12.043999671936,NA,49.1073730541288,75.2089996337891,NA,NA,NA,2.43205153626762
AGO,2009,6.26,NA,3549.5778566281,-2.8086344570206,2.82069993019104,11.3549995422363,4.67199993133545,9.86400032043457,10.6090002059937,3.78229999542236,49.1614816265589,75.2559967041016,60.923698425293,NA,NA,2.3944268973102
AGO,2010,6.194,NA,3587.88379824396,1.0791689367887,10.8699998855591,9.55599975585938,7.90999984741211,8.62399959564209,9.08899974822998,9.43000030517578,49.2194442712555,75.306999206543,75.6600036621094,NA,NA,2.36075609068341
AGO,2011,6.12,NA,3579.96008133817,-0.220846531029494,NA,7.71799993515015,NA,7.00699996948242,7.36199998855591,NA,49.2450370456571,75.3440017700195,85.5699996948242,NA,NA,2.34742974190506
AGO,2012,6.039,NA,3748.44944481631,4.70645928027086,NA,7.73199987411499,NA,6.9850001335144,7.35900020599365,NA,49.2901510577294,75.3889999389648,NA,NA,NA,2.33600291477621
AGO,2013,5.953,NA,3796.88262194857,1.29208564355179,NA,7.84800004959106,NA,7.05900001525879,7.4539999961853,NA,49.3517357497143,75.4329986572266,NA,NA,NA,2.32278246807198
AGO,2014,5.864,NA,3843.19824098164,1.21983278506757,NA,7.82999992370605,NA,7.02699995040894,7.42899990081787,NA,49.4148197899719,75.4649963378906,45.4300003051758,NA,NA,2.303043908125
AGO,2015,5.774,NA,3748.32062301759,-2.46871516936926,NA,7.69500017166138,NA,6.86199998855591,7.27899980545044,NA,49.4777544499592,75.4789962768555,NA,NA,NA,2.27586188841703
AGO,2016,5.686,NA,3530.30942264945,-5.81623671756851,NA,7.63800001144409,NA,6.92199993133545,7.2810001373291,NA,49.5372347735794,75.4700012207031,NA,NA,NA,2.26101845787304
AGO,2017,5.6,NA,3409.92928463039,-3.40990331461406,NA,7.49200010299683,NA,6.78399991989136,7.13899993896484,NA,49.5995103278229,75.4509963989258,NA,NA,NA,2.23919656477835
AGO,2018,NA,NA,3229.61973975117,-5.28777959390334,NA,7.62200021743774,NA,6.88199996948242,7.25299978256226,NA,49.6385239281887,75.4120025634766,NA,NA,NA,2.21637364776329
AGO,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
