"","year","banking_crisis","systemic_crisis","currency_crisis","inflation_crisis","iso3c","crisis_idx"
"9038",1940,0,0,0,0,"NLD",0
"9039",1941,0,0,0,0,"NLD",0
"9040",1942,0,0,0,0,"NLD",0
"9041",1943,0,0,0,0,"NLD",0
"9042",1944,0,0,1,0,"NLD",1
"9043",1945,0,0,0,0,"NLD",0
"9044",1946,0,0,1,0,"NLD",1
"9045",1947,0,0,0,0,"NLD",0
"9046",1948,0,0,0,0,"NLD",0
"9047",1949,0,0,0,0,"NLD",0
"9048",1950,0,0,0,0,"NLD",0
"9049",1951,0,0,0,0,"NLD",0
"9050",1952,0,0,0,0,"NLD",0
"9051",1953,0,0,0,0,"NLD",0
"9052",1954,0,0,0,0,"NLD",0
"9053",1955,0,0,0,0,"NLD",0
"9054",1956,0,0,0,0,"NLD",0
"9055",1957,0,0,0,0,"NLD",0
"9056",1958,0,0,0,0,"NLD",0
"9057",1959,0,0,0,0,"NLD",0
"9058",1960,0,0,0,0,"NLD",0
"9059",1961,0,0,0,0,"NLD",0
"9060",1962,0,0,0,0,"NLD",0
"9061",1963,0,0,0,0,"NLD",0
"9062",1964,0,0,0,0,"NLD",0
"9063",1965,0,0,0,0,"NLD",0
"9064",1966,0,0,0,0,"NLD",0
"9065",1967,0,0,0,0,"NLD",0
"9066",1968,0,0,0,0,"NLD",0
"9067",1969,0,0,0,0,"NLD",0
"9068",1970,0,0,0,0,"NLD",0
"9069",1971,0,0,0,0,"NLD",0
"9070",1972,0,0,0,0,"NLD",0
"9071",1973,0,0,0,0,"NLD",0
"9072",1974,0,0,0,0,"NLD",0
"9073",1975,0,0,0,0,"NLD",0
"9074",1976,0,0,0,0,"NLD",0
"9075",1977,0,0,0,0,"NLD",0
"9076",1978,0,0,0,0,"NLD",0
"9077",1979,0,0,0,0,"NLD",0
"9078",1980,0,0,0,0,"NLD",0
"9079",1981,0,0,0,0,"NLD",0
"9080",1982,0,0,0,0,"NLD",0
"9081",1983,0,0,0,0,"NLD",0
"9082",1984,0,0,0,0,"NLD",0
"9083",1985,0,0,0,0,"NLD",0
"9084",1986,0,0,0,0,"NLD",0
"9085",1987,0,0,0,0,"NLD",0
"9086",1988,0,0,0,0,"NLD",0
"9087",1989,0,0,0,0,"NLD",0
"9088",1990,0,0,0,0,"NLD",0
"9089",1991,0,0,0,0,"NLD",0
"9090",1992,0,0,0,0,"NLD",0
"9091",1993,0,0,0,0,"NLD",0
"9092",1994,0,0,0,0,"NLD",0
"9093",1995,0,0,0,0,"NLD",0
"9094",1996,0,0,0,0,"NLD",0
"9095",1997,0,0,0,0,"NLD",0
"9096",1998,0,0,0,0,"NLD",0
"9097",1999,0,0,0,0,"NLD",0
"9098",2000,0,0,0,0,"NLD",0
"9099",2001,0,0,0,0,"NLD",0
"9100",2002,0,0,0,0,"NLD",0
"9101",2003,0,0,0,0,"NLD",0
"9102",2004,0,0,0,0,"NLD",0
"9103",2005,0,0,1,0,"NLD",1
"9104",2006,0,0,0,0,"NLD",0
"9105",2007,0,0,0,0,"NLD",0
"9106",2008,1,1,0,0,"NLD",2
"9107",2009,1,1,0,0,"NLD",2
"9108",2010,1,1,0,0,"NLD",2
"9109",2011,1,1,0,0,"NLD",2
"9110",2012,1,1,0,0,"NLD",2
"9111",2013,1,1,0,0,"NLD",2
"9112",2014,1,1,0,0,"NLD",2
"9113",2015,NA,NA,0,0,"NLD",0
"9114",2016,NA,NA,0,0,"NLD",0
"9115",1800,0,0,0,0,"NZL",0
"9116",1801,0,0,0,0,"NZL",0
"9117",1802,0,0,0,0,"NZL",0
"9118",1803,0,0,0,0,"NZL",0
"9119",1804,0,0,0,0,"NZL",0
"9120",1805,0,0,0,0,"NZL",0
"9121",1806,0,0,0,0,"NZL",0
"9122",1807,0,0,0,0,"NZL",0
"9123",1808,0,0,0,0,"NZL",0
"9124",1809,0,0,0,0,"NZL",0
"9125",1810,0,0,0,0,"NZL",0
"9126",1811,0,0,0,0,"NZL",0
"9127",1812,0,0,0,0,"NZL",0
"9128",1813,0,0,0,0,"NZL",0
"9129",1814,0,0,0,0,"NZL",0
"9130",1815,0,0,0,0,"NZL",0
"9131",1816,0,0,0,0,"NZL",0
"9132",1817,0,0,0,0,"NZL",0
"9133",1818,0,0,0,0,"NZL",0
"9134",1819,0,0,0,0,"NZL",0
"9135",1820,0,0,0,0,"NZL",0
"9136",1821,0,0,0,0,"NZL",0
"9137",1822,0,0,0,0,"NZL",0
"9138",1823,0,0,0,0,"NZL",0
"9139",1824,0,0,0,0,"NZL",0
"9140",1825,0,0,0,0,"NZL",0
"9141",1826,0,0,0,0,"NZL",0
"9142",1827,0,0,0,0,"NZL",0
"9143",1828,0,0,0,0,"NZL",0
"9144",1829,0,0,0,0,"NZL",0
"9145",1830,0,0,0,0,"NZL",0
"9146",1831,0,0,0,0,"NZL",0
"9147",1832,0,0,0,0,"NZL",0
"9148",1833,0,0,0,0,"NZL",0
"9149",1834,0,0,0,0,"NZL",0
"9150",1835,0,0,0,0,"NZL",0
"9151",1836,0,0,0,0,"NZL",0
"9152",1837,0,0,0,0,"NZL",0
"9153",1838,0,0,0,0,"NZL",0
"9154",1839,0,0,0,0,"NZL",0
"9155",1840,0,0,0,0,"NZL",0
"9156",1841,0,0,0,0,"NZL",0
"9157",1842,0,0,0,0,"NZL",0
"9158",1843,0,0,0,0,"NZL",0
"9159",1844,0,0,0,0,"NZL",0
"9160",1845,0,0,0,0,"NZL",0
"9161",1846,0,0,0,0,"NZL",0
"9162",1847,0,0,0,0,"NZL",0
"9163",1848,0,0,0,0,"NZL",0
"9164",1849,0,0,0,0,"NZL",0
"9165",1850,0,0,0,0,"NZL",0
"9166",1851,0,0,0,0,"NZL",0
"9167",1852,0,0,0,0,"NZL",0
"9168",1853,0,0,0,0,"NZL",0
"9169",1854,0,0,0,0,"NZL",0
"9170",1855,0,0,0,0,"NZL",0
"9171",1856,0,0,0,0,"NZL",0
"9172",1857,0,0,0,0,"NZL",0
"9173",1858,0,0,0,0,"NZL",0
"9174",1859,0,0,0,0,"NZL",0
"9175",1860,0,0,0,0,"NZL",0
"9176",1861,0,0,0,0,"NZL",0
"9177",1862,0,0,0,0,"NZL",0
"9178",1863,0,0,0,0,"NZL",0
"9179",1864,0,0,0,0,"NZL",0
"9180",1865,0,0,0,0,"NZL",0
"9181",1866,0,0,0,0,"NZL",0
"9182",1867,0,0,0,0,"NZL",0
"9183",1868,0,0,0,0,"NZL",0
"9184",1869,0,0,0,0,"NZL",0
"9185",1870,0,0,0,0,"NZL",0
"9186",1871,0,0,0,0,"NZL",0
"9187",1872,0,0,0,0,"NZL",0
"9188",1873,0,0,0,0,"NZL",0
"9189",1874,0,0,0,0,"NZL",0
"9190",1875,0,0,0,0,"NZL",0
"9191",1876,0,0,0,0,"NZL",0
"9192",1877,0,0,0,0,"NZL",0
"9193",1878,0,0,0,0,"NZL",0
"9194",1879,0,0,0,0,"NZL",0
"9195",1880,0,0,0,0,"NZL",0
"9196",1881,0,0,0,0,"NZL",0
"9197",1882,0,0,0,0,"NZL",0
"9198",1883,0,0,0,0,"NZL",0
"9199",1884,0,0,0,0,"NZL",0
"9200",1885,0,0,0,0,"NZL",0
"9201",1886,0,0,0,0,"NZL",0
"9202",1887,0,0,0,0,"NZL",0
"9203",1888,0,0,0,0,"NZL",0
"9204",1889,0,0,0,0,"NZL",0
"9205",1890,0,0,0,0,"NZL",0
"9206",1891,0,0,0,0,"NZL",0
"9207",1892,0,0,0,0,"NZL",0
"9208",1893,1,1,0,0,"NZL",2
"9209",1894,0,0,0,0,"NZL",0
"9210",1895,0,0,0,0,"NZL",0
"9211",1896,0,0,0,0,"NZL",0
"9212",1897,0,0,0,0,"NZL",0
"9213",1898,0,0,0,0,"NZL",0
"9214",1899,0,0,0,0,"NZL",0
"9215",1900,0,0,0,0,"NZL",0
"9216",1901,0,0,0,0,"NZL",0
"9217",1902,0,0,0,0,"NZL",0
"9218",1903,0,0,0,0,"NZL",0
"9219",1904,0,0,0,0,"NZL",0
"9220",1905,0,0,0,0,"NZL",0
"9221",1906,0,0,0,0,"NZL",0
"9222",1907,0,0,0,0,"NZL",0
"9223",1908,0,0,0,0,"NZL",0
"9224",1909,0,0,0,0,"NZL",0
"9225",1910,0,0,0,0,"NZL",0
"9226",1911,0,0,0,0,"NZL",0
"9227",1912,0,0,0,0,"NZL",0
"9228",1913,0,0,0,0,"NZL",0
"9229",1914,0,0,0,0,"NZL",0
"9230",1915,0,0,0,0,"NZL",0
"9231",1916,0,0,0,0,"NZL",0
"9232",1917,0,0,0,0,"NZL",0
"9233",1918,0,0,0,0,"NZL",0
"9234",1919,0,0,0,0,"NZL",0
"9235",1920,0,0,0,0,"NZL",0
"9236",1921,0,0,0,0,"NZL",0
"9237",1922,0,0,0,0,"NZL",0
"9238",1923,0,0,0,0,"NZL",0
"9239",1924,0,0,0,0,"NZL",0
"9240",1925,0,0,0,0,"NZL",0
"9241",1926,0,0,0,0,"NZL",0
"9242",1927,0,0,0,0,"NZL",0
"9243",1928,0,0,0,0,"NZL",0
"9244",1929,0,0,0,0,"NZL",0
"9245",1930,0,0,0,0,"NZL",0
"9246",1931,0,0,0,0,"NZL",0
"9247",1932,0,0,0,0,"NZL",0
"9248",1933,0,0,0,0,"NZL",0
"9249",1934,0,0,0,0,"NZL",0
"9250",1935,0,0,0,0,"NZL",0
"9251",1936,0,0,0,0,"NZL",0
"9252",1937,0,0,0,0,"NZL",0
"9253",1938,0,0,0,0,"NZL",0
"9254",1939,0,0,0,0,"NZL",0
"9255",1940,0,0,0,0,"NZL",0
"9256",1941,0,0,0,0,"NZL",0
"9257",1942,0,0,0,0,"NZL",0
"9258",1943,0,0,0,0,"NZL",0
"9259",1944,0,0,0,0,"NZL",0
"9260",1945,0,0,0,0,"NZL",0
"9261",1946,0,0,0,0,"NZL",0
"9262",1947,0,0,0,0,"NZL",0
"9263",1948,0,0,1,0,"NZL",1
"9264",1949,0,0,0,0,"NZL",0
"9265",1950,0,0,0,0,"NZL",0
"9266",1951,0,0,0,0,"NZL",0
"9267",1952,0,0,0,0,"NZL",0
"9268",1953,0,0,0,0,"NZL",0
"9269",1954,0,0,0,0,"NZL",0
"9270",1955,0,0,0,0,"NZL",0
"9271",1956,0,0,0,0,"NZL",0
"9272",1957,0,0,0,0,"NZL",0
"9273",1958,0,0,0,0,"NZL",0
"9274",1959,0,0,0,0,"NZL",0
"9275",1960,0,0,0,0,"NZL",0
"9276",1961,0,0,0,0,"NZL",0
"9277",1962,0,0,0,0,"NZL",0
"9278",1963,0,0,0,0,"NZL",0
"9279",1964,0,0,0,0,"NZL",0
"9280",1965,0,0,0,0,"NZL",0
"9281",1966,0,0,0,0,"NZL",0
"9282",1967,0,0,1,0,"NZL",1
"9283",1968,0,0,0,0,"NZL",0
"9284",1969,0,0,0,0,"NZL",0
"9285",1970,0,0,0,0,"NZL",0
"9286",1971,0,0,0,0,"NZL",0
"9287",1972,0,0,0,0,"NZL",0
"9288",1973,0,0,0,0,"NZL",0
"9289",1974,0,0,1,0,"NZL",1
"9290",1975,0,0,0,0,"NZL",0
"9291",1976,0,0,1,0,"NZL",1
"9292",1977,0,0,0,0,"NZL",0
"9293",1978,0,0,0,0,"NZL",0
"9294",1979,0,0,0,0,"NZL",0
"9295",1980,0,0,0,0,"NZL",0
"9296",1981,0,0,1,0,"NZL",1
"9297",1982,0,0,0,0,"NZL",0
"9298",1983,0,0,0,0,"NZL",0
"9299",1984,0,0,1,0,"NZL",1
"9300",1985,0,0,0,0,"NZL",0
"9301",1986,0,0,0,0,"NZL",0
"9302",1987,1,0,0,0,"NZL",1
"9303",1988,1,0,0,0,"NZL",1
"9304",1989,1,0,0,0,"NZL",1
"9305",1990,1,0,0,0,"NZL",1
"9306",1991,0,0,0,0,"NZL",0
"9307",1992,0,0,0,0,"NZL",0
"9308",1993,0,0,0,0,"NZL",0
"9309",1994,0,0,0,0,"NZL",0
"9310",1995,0,0,0,0,"NZL",0
"9311",1996,0,0,0,0,"NZL",0
"9312",1997,0,0,1,0,"NZL",1
"9313",1998,0,0,0,0,"NZL",0
"9314",1999,0,0,0,0,"NZL",0
"9315",2000,0,0,0,0,"NZL",0
"9316",2001,0,0,0,0,"NZL",0
"9317",2002,0,0,0,0,"NZL",0
"9318",2003,0,0,0,0,"NZL",0
"9319",2004,0,0,0,0,"NZL",0
"9320",2005,0,0,0,0,"NZL",0
"9321",2006,0,0,0,0,"NZL",0
"9322",2007,0,0,0,0,"NZL",0
"9323",2008,0,0,1,0,"NZL",1
"9324",2009,0,0,0,0,"NZL",0
"9325",2010,0,0,0,0,"NZL",0
"9326",2011,0,0,0,0,"NZL",0
"9327",2012,0,0,0,0,"NZL",0
"9328",2013,0,0,0,0,"NZL",0
"9329",2014,0,0,0,0,"NZL",0
"9330",2015,NA,0,0,0,"NZL",0
"9331",2016,NA,0,0,0,"NZL",0
"9332",1800,0,0,0,0,"NIC",0
"9333",1801,0,0,0,0,"NIC",0
"9334",1802,0,0,0,0,"NIC",0
"9335",1803,0,0,0,0,"NIC",0
"9336",1804,0,0,0,0,"NIC",0
"9337",1805,0,0,0,0,"NIC",0
"9338",1806,0,0,0,0,"NIC",0
"9339",1807,0,0,0,0,"NIC",0
"9340",1808,0,0,0,0,"NIC",0
"9341",1809,0,0,0,0,"NIC",0
"9342",1810,0,0,0,0,"NIC",0
"9343",1811,0,0,0,0,"NIC",0
"9344",1812,0,0,0,0,"NIC",0
"9345",1813,0,0,0,0,"NIC",0
"9346",1814,0,0,0,0,"NIC",0
"9347",1815,0,0,0,0,"NIC",0
"9348",1816,0,0,0,0,"NIC",0
"9349",1817,0,0,0,0,"NIC",0
"9350",1818,0,0,0,0,"NIC",0
"9351",1819,0,0,0,0,"NIC",0
"9352",1820,0,0,0,0,"NIC",0
"9353",1821,0,0,0,0,"NIC",0
"9354",1822,0,0,0,0,"NIC",0
"9355",1823,0,0,0,0,"NIC",0
"9356",1824,0,0,0,0,"NIC",0
"9357",1825,0,0,0,0,"NIC",0
"9358",1826,0,0,0,0,"NIC",0
"9359",1827,0,0,0,0,"NIC",0
"9360",1828,0,0,0,0,"NIC",0
"9361",1829,0,0,0,0,"NIC",0
"9362",1830,0,0,0,0,"NIC",0
"9363",1831,0,0,0,0,"NIC",0
"9364",1832,0,0,0,0,"NIC",0
"9365",1833,0,0,0,0,"NIC",0
"9366",1834,0,0,0,0,"NIC",0
"9367",1835,0,0,0,0,"NIC",0
"9368",1836,0,0,0,0,"NIC",0
"9369",1837,0,0,0,0,"NIC",0
"9370",1838,0,0,0,0,"NIC",0
"9371",1839,0,0,0,0,"NIC",0
"9372",1840,0,0,0,0,"NIC",0
"9373",1841,0,0,0,0,"NIC",0
"9374",1842,0,0,0,0,"NIC",0
"9375",1843,0,0,0,0,"NIC",0
"9376",1844,0,0,0,0,"NIC",0
"9377",1845,0,0,0,0,"NIC",0
"9378",1846,0,0,0,0,"NIC",0
"9379",1847,0,0,0,0,"NIC",0
"9380",1848,0,0,0,0,"NIC",0
"9381",1849,0,0,0,0,"NIC",0
"9382",1850,0,0,0,0,"NIC",0
"9383",1851,0,0,0,0,"NIC",0
"9384",1852,0,0,0,0,"NIC",0
"9385",1853,0,0,0,0,"NIC",0
"9386",1854,0,0,0,0,"NIC",0
"9387",1855,0,0,0,0,"NIC",0
"9388",1856,0,0,0,0,"NIC",0
"9389",1857,0,0,0,0,"NIC",0
"9390",1858,0,0,0,0,"NIC",0
"9391",1859,0,0,0,0,"NIC",0
"9392",1860,0,0,0,0,"NIC",0
"9393",1861,0,0,0,0,"NIC",0
"9394",1862,0,0,0,0,"NIC",0
"9395",1863,0,0,0,0,"NIC",0
"9396",1864,0,0,0,0,"NIC",0
"9397",1865,0,0,0,0,"NIC",0
"9398",1866,0,0,0,0,"NIC",0
"9399",1867,0,0,0,0,"NIC",0
"9400",1868,0,0,0,0,"NIC",0
"9401",1869,0,0,0,0,"NIC",0
"9402",1870,0,0,0,0,"NIC",0
"9403",1871,0,0,0,0,"NIC",0
"9404",1872,0,0,0,0,"NIC",0
"9405",1873,0,0,0,0,"NIC",0
"9406",1874,0,0,0,0,"NIC",0
"9407",1875,0,0,0,0,"NIC",0
"9408",1876,0,0,0,0,"NIC",0
"9409",1877,0,0,0,0,"NIC",0
"9410",1878,0,0,0,0,"NIC",0
"9411",1879,0,0,0,0,"NIC",0
"9412",1880,0,0,0,0,"NIC",0
"9413",1881,0,0,0,0,"NIC",0
"9414",1882,0,0,0,0,"NIC",0
"9415",1883,0,0,0,0,"NIC",0
"9416",1884,0,0,0,0,"NIC",0
"9417",1885,0,0,0,0,"NIC",0
"9418",1886,0,0,0,0,"NIC",0
"9419",1887,0,0,0,0,"NIC",0
"9420",1888,0,0,0,0,"NIC",0
"9421",1889,0,0,0,0,"NIC",0
"9422",1890,0,0,0,0,"NIC",0
"9423",1891,0,0,0,0,"NIC",0
"9424",1892,0,0,0,0,"NIC",0
"9425",1893,0,0,0,0,"NIC",0
"9426",1894,0,0,0,0,"NIC",0
"9427",1895,0,0,0,0,"NIC",0
"9428",1896,0,0,0,0,"NIC",0
"9429",1897,0,0,0,0,"NIC",0
"9430",1898,0,0,0,0,"NIC",0
"9431",1899,0,0,0,0,"NIC",0
"9432",1900,0,0,0,0,"NIC",0
"9433",1901,0,0,0,0,"NIC",0
"9434",1902,0,0,0,0,"NIC",0
"9435",1903,0,0,1,0,"NIC",1
"9436",1904,0,0,1,0,"NIC",1
"9437",1905,0,0,1,0,"NIC",1
"9438",1906,0,0,0,0,"NIC",0
"9439",1907,0,0,1,0,"NIC",1
"9440",1908,0,0,0,0,"NIC",0
"9441",1909,0,0,1,0,"NIC",1
"9442",1910,0,0,0,0,"NIC",0
"9443",1911,0,0,1,0,"NIC",1
"9444",1912,0,0,2,0,"NIC",2
"9445",1913,0,0,0,0,"NIC",0
"9446",1914,0,0,0,0,"NIC",0
"9447",1915,0,0,0,0,"NIC",0
"9448",1916,0,0,0,0,"NIC",0
"9449",1917,0,0,0,0,"NIC",0
"9450",1918,0,0,0,0,"NIC",0
"9451",1919,0,0,0,0,"NIC",0
"9452",1920,0,0,0,0,"NIC",0
"9453",1921,0,0,0,0,"NIC",0
"9454",1922,0,0,0,0,"NIC",0
"9455",1923,0,0,0,0,"NIC",0
"9456",1924,0,0,0,0,"NIC",0
"9457",1925,0,0,0,0,"NIC",0
"9458",1926,0,0,0,0,"NIC",0
"9459",1927,0,0,0,0,"NIC",0
"9460",1928,0,0,0,0,"NIC",0
"9461",1929,0,0,0,0,"NIC",0
"9462",1930,0,0,0,0,"NIC",0
"9463",1931,0,0,0,0,"NIC",0
"9464",1932,0,0,0,0,"NIC",0
"9465",1933,0,0,0,0,"NIC",0
"9466",1934,0,0,0,0,"NIC",0
"9467",1935,0,0,0,0,"NIC",0
"9468",1936,0,0,0,0,"NIC",0
"9469",1937,0,0,1,0,"NIC",1
"9470",1938,0,0,1,1,"NIC",2
"9471",1939,0,0,1,1,"NIC",2
"9472",1940,0,0,0,1,"NIC",1
"9473",1941,0,0,0,0,"NIC",0
"9474",1942,0,0,0,1,"NIC",1
"9475",1943,0,0,0,1,"NIC",1
"9476",1944,0,0,0,1,"NIC",1
"9477",1945,0,0,0,0,"NIC",0
"9478",1946,0,0,1,0,"NIC",1
"9479",1947,0,0,0,0,"NIC",0
"9480",1948,0,0,0,0,"NIC",0
"9481",1949,0,0,0,0,"NIC",0
"9482",1950,0,0,0,0,"NIC",0
"9483",1951,0,0,0,0,"NIC",0
"9484",1952,0,0,0,0,"NIC",0
"9485",1953,0,0,0,0,"NIC",0
"9486",1954,0,0,0,0,"NIC",0
"9487",1955,0,0,0,0,"NIC",0
"9488",1956,0,0,0,0,"NIC",0
"9489",1957,0,0,0,0,"NIC",0
"9490",1958,0,0,0,0,"NIC",0
"9491",1959,0,0,0,0,"NIC",0
"9492",1960,0,0,0,0,"NIC",0
"9493",1961,0,0,0,0,"NIC",0
"9494",1962,0,0,0,0,"NIC",0
"9495",1963,0,0,0,0,"NIC",0
"9496",1964,0,0,0,0,"NIC",0
"9497",1965,0,0,0,0,"NIC",0
"9498",1966,0,0,0,0,"NIC",0
"9499",1967,0,0,0,0,"NIC",0
"9500",1968,0,0,0,0,"NIC",0
"9501",1969,0,0,0,0,"NIC",0
"9502",1970,0,0,0,0,"NIC",0
"9503",1971,0,0,0,0,"NIC",0
"9504",1972,0,0,0,0,"NIC",0
"9505",1973,0,0,0,1,"NIC",1
"9506",1974,0,0,0,0,"NIC",0
"9507",1975,0,0,0,0,"NIC",0
"9508",1976,0,0,0,0,"NIC",0
"9509",1977,0,0,0,0,"NIC",0
"9510",1978,0,0,0,0,"NIC",0
"9511",1979,0,0,1,1,"NIC",2
"9512",1980,0,0,0,1,"NIC",1
"9513",1981,0,0,0,1,"NIC",1
"9514",1982,0,0,0,1,"NIC",1
"9515",1983,0,0,0,1,"NIC",1
"9516",1984,0,0,0,1,"NIC",1
"9517",1985,0,0,1,1,"NIC",2
"9518",1986,0,0,1,1,"NIC",2
"9519",1987,1,1,0,1,"NIC",3
"9520",1988,1,1,2,1,"NIC",5
"9521",1989,1,1,2,1,"NIC",5
"9522",1990,1,1,2,1,"NIC",5
"9523",1991,1,1,1,1,"NIC",4
"9524",1992,1,1,0,1,"NIC",3
"9525",1993,1,1,1,0,"NIC",3
"9526",1994,1,1,0,0,"NIC",2
"9527",1995,1,1,0,0,"NIC",2
"9528",1996,1,1,0,0,"NIC",2
"9529",1997,0,0,0,0,"NIC",0
"9530",1998,0,0,0,0,"NIC",0
"9531",1999,0,0,0,0,"NIC",0
"9532",2000,1,0,0,0,"NIC",1
"9533",2001,1,0,0,0,"NIC",1
"9534",2002,0,0,0,0,"NIC",0
"9535",2003,0,0,0,0,"NIC",0
"9536",2004,0,0,0,0,"NIC",0
"9537",2005,0,0,0,0,"NIC",0
"9538",2006,0,0,0,0,"NIC",0
"9539",2007,0,0,0,0,"NIC",0
"9540",2008,0,0,0,1,"NIC",1
"9541",2009,0,0,0,0,"NIC",0
"9542",2010,0,0,0,0,"NIC",0
"9543",2011,0,0,0,0,"NIC",0
"9544",2012,0,0,0,0,"NIC",0
"9545",2013,0,0,0,0,"NIC",0
"9546",2014,0,0,0,0,"NIC",0
"9547",2015,NA,0,0,0,"NIC",0
"9548",2016,NA,0,0,0,"NIC",0
"9549",1800,0,0,0,0,"NGA",0
"9550",1801,0,0,0,0,"NGA",0
"9551",1802,0,0,0,0,"NGA",0
"9552",1803,0,0,0,0,"NGA",0
"9553",1804,0,0,0,0,"NGA",0
"9554",1805,0,0,0,0,"NGA",0
"9555",1806,0,0,0,0,"NGA",0
"9556",1807,0,0,0,0,"NGA",0
"9557",1808,0,0,0,0,"NGA",0
"9558",1809,0,0,0,0,"NGA",0
"9559",1810,0,0,0,0,"NGA",0
"9560",1811,0,0,0,0,"NGA",0
"9561",1812,0,0,0,0,"NGA",0
"9562",1813,0,0,0,0,"NGA",0
"9563",1814,0,0,0,0,"NGA",0
"9564",1815,0,0,0,0,"NGA",0
"9565",1816,0,0,0,0,"NGA",0
"9566",1817,0,0,0,0,"NGA",0
"9567",1818,0,0,0,0,"NGA",0
"9568",1819,0,0,0,0,"NGA",0
"9569",1820,0,0,0,0,"NGA",0
"9570",1821,0,0,0,0,"NGA",0
"9571",1822,0,0,0,0,"NGA",0
"9572",1823,0,0,0,0,"NGA",0
"9573",1824,0,0,0,0,"NGA",0
"9574",1825,0,0,0,0,"NGA",0
"9575",1826,0,0,0,0,"NGA",0
"9576",1827,0,0,0,0,"NGA",0
"9577",1828,0,0,0,0,"NGA",0
"9578",1829,0,0,0,0,"NGA",0
"9579",1830,0,0,0,0,"NGA",0
"9580",1831,0,0,0,0,"NGA",0
"9581",1832,0,0,0,0,"NGA",0
"9582",1833,0,0,0,0,"NGA",0
"9583",1834,0,0,0,0,"NGA",0
"9584",1835,0,0,0,0,"NGA",0
"9585",1836,0,0,0,0,"NGA",0
"9586",1837,0,0,0,0,"NGA",0
"9587",1838,0,0,0,0,"NGA",0
"9588",1839,0,0,0,0,"NGA",0
"9589",1840,0,0,0,0,"NGA",0
"9590",1841,0,0,0,0,"NGA",0
"9591",1842,0,0,0,0,"NGA",0
"9592",1843,0,0,0,0,"NGA",0
"9593",1844,0,0,0,0,"NGA",0
"9594",1845,0,0,0,0,"NGA",0
"9595",1846,0,0,0,0,"NGA",0
"9596",1847,0,0,0,0,"NGA",0
"9597",1848,0,0,0,0,"NGA",0
"9598",1849,0,0,0,0,"NGA",0
"9599",1850,0,0,0,0,"NGA",0
"9600",1851,0,0,0,0,"NGA",0
"9601",1852,0,0,0,0,"NGA",0
"9602",1853,0,0,0,0,"NGA",0
"9603",1854,0,0,0,0,"NGA",0
"9604",1855,0,0,0,0,"NGA",0
"9605",1856,0,0,0,0,"NGA",0
"9606",1857,0,0,0,0,"NGA",0
"9607",1858,0,0,0,0,"NGA",0
"9608",1859,0,0,0,0,"NGA",0
"9609",1860,0,0,0,0,"NGA",0
"9610",1861,0,0,0,0,"NGA",0
"9611",1862,0,0,0,0,"NGA",0
"9612",1863,0,0,0,0,"NGA",0
"9613",1864,0,0,0,0,"NGA",0
"9614",1865,0,0,0,0,"NGA",0
"9615",1866,0,0,0,0,"NGA",0
"9616",1867,0,0,0,0,"NGA",0
"9617",1868,0,0,0,0,"NGA",0
"9618",1869,0,0,0,0,"NGA",0
"9619",1870,0,0,0,0,"NGA",0
"9620",1871,0,0,0,0,"NGA",0
"9621",1872,0,0,0,0,"NGA",0
"9622",1873,0,0,0,0,"NGA",0
"9623",1874,0,0,0,0,"NGA",0
"9624",1875,0,0,0,0,"NGA",0
"9625",1876,0,0,0,0,"NGA",0
"9626",1877,0,0,0,0,"NGA",0
"9627",1878,0,0,0,0,"NGA",0
"9628",1879,0,0,0,0,"NGA",0
"9629",1880,0,0,0,0,"NGA",0
"9630",1881,0,0,0,0,"NGA",0
"9631",1882,0,0,0,0,"NGA",0
"9632",1883,0,0,0,0,"NGA",0
"9633",1884,0,0,0,0,"NGA",0
"9634",1885,0,0,0,0,"NGA",0
"9635",1886,0,0,0,0,"NGA",0
"9636",1887,0,0,0,0,"NGA",0
"9637",1888,0,0,0,0,"NGA",0
"9638",1889,0,0,0,0,"NGA",0
"9639",1890,0,0,0,0,"NGA",0
"9640",1891,0,0,0,0,"NGA",0
"9641",1892,0,0,0,0,"NGA",0
"9642",1893,0,0,0,0,"NGA",0
"9643",1894,0,0,0,0,"NGA",0
"9644",1895,0,0,0,0,"NGA",0
"9645",1896,0,0,0,0,"NGA",0
"9646",1897,0,0,0,0,"NGA",0
"9647",1898,0,0,0,0,"NGA",0
"9648",1899,0,0,0,0,"NGA",0
"9649",1900,0,0,0,0,"NGA",0
"9650",1901,0,0,0,0,"NGA",0
"9651",1902,0,0,0,0,"NGA",0
"9652",1903,0,0,0,0,"NGA",0
"9653",1904,0,0,0,0,"NGA",0
"9654",1905,0,0,0,0,"NGA",0
"9655",1906,0,0,0,0,"NGA",0
"9656",1907,0,0,0,0,"NGA",0
"9657",1908,0,0,0,0,"NGA",0
"9658",1909,0,0,0,0,"NGA",0
"9659",1910,0,0,0,0,"NGA",0
"9660",1911,0,0,0,0,"NGA",0
"9661",1912,0,0,0,0,"NGA",0
"9662",1913,0,0,0,0,"NGA",0
"9663",1914,0,0,0,0,"NGA",0
"9664",1915,0,0,0,0,"NGA",0
"9665",1916,0,0,0,0,"NGA",0
"9666",1917,0,0,0,0,"NGA",0
"9667",1918,0,0,0,0,"NGA",0
"9668",1919,0,0,0,0,"NGA",0
"9669",1920,0,0,0,0,"NGA",0
"9670",1921,0,0,0,0,"NGA",0
